pred,truth,title,explanation
True,False,All Is Lost 2013,"{
  ""keyphrases"": [
    ""prefers movies with a strong plot"",
    ""enjoys adventure and action"",
    ""appreciates visually stunning films"",
    ""likes movies set in unique locations"",
    ""enjoys movies with intense suspense""
  ],
  ""reccomend"": true
}"
True,True,The Incredibles (Mandarin Chinese Edition),"{
  ""keyphrases"": [
    ""prefers animated movies"",
    ""enjoys movies with humor"",
    ""likes movies with unique storylines"",
    ""appreciates movies for kids"",
    ""dislikes creepy characters""
  ],
  ""reccomend"": true
}"
True,True,10 Cloverfield Lane,"{
  ""keyphrases"": [
    ""prefers suspenseful movies"",
    ""enjoys action-packed films"",
    ""likes movies with strong female leads"",
    ""appreciates movies with unexpected twists"",
    ""enjoys movies with a dark and gritty atmosphere""
  ],
  ""reccomend"": true
}"
False,False,Elizabeth I,"{
  ""keyphrases"": [
    ""prefers action movies over historical dramas"",
    ""appreciates emotional and intense movies"",
    ""likes movies with strong female characters"",
    ""enjoys movies with a tragic storyline"",
    ""dislikes movies with low ratings""
  ],
  ""reccomend"": false
}"
True,True,The Conspirator,"{
  ""keyphrases"": [
    ""prefers historical dramas"",
    ""enjoys political thrillers"",
    ""likes shows with strong female leads"",
    ""appreciates well-written scripts"",
    ""interested in legal dramas""
  ],
  ""reccomend"": true
}"
True,True,Lunar Legend Tsukihime: Complete Collection,"{
  ""keyphrases"": [
    ""prefers supernatural anime"",
    ""enjoys comedy series"",
    ""likes time travel plots"",
    ""appreciates character development"",
    ""interested in fantasy genre""
  ],
  ""reccomend"": true
}"
True,True,Captain America: Civil War,"{
  ""keyphrases"": [
    ""prefers action-comedy movies"",
    ""enjoys movies with unexpected twists"",
    ""likes superhero movies"",
    ""appreciates movies with great storytelling"",
    ""enjoys movies with visually stunning animation""
  ],
  ""reccomend"": true
}"
True,True,Forensic Files: The Best of Season One,"{
  ""keyphrases"": [
    ""prefers tough guy drama"",
    ""always good"",
    ""good action throughout movie"",
    ""dislikes movies that don't grab them"",
    ""appreciates good action""
  ],
  ""reccomend"": true
}"
True,True,Free Birds,"{
  ""keyphrases"": [
    ""prefers animated movies"",
    ""enjoys adventure films"",
    ""likes movies with talking animals"",
    ""appreciates comedy"",
    ""dislikes movies with excessive butt jokes""
  ],
  ""reccomend"": true
}"
True,True,Leslie Sansone: Walk To The Hits Radio Remixes,"{
  ""keyphrases"": [
    ""prefers Leslie Sansone workouts"",
    ""enjoys old movies"",
    ""likes adventure movies"",
    ""appreciates movie sets"",
    ""enjoys energetic workouts""
  ],
  ""reccomend"": true
}"
True,True,Escape From Sobibor VHS,"{
  ""keyphrases"": [""prefers historical dramas"", ""enjoys action-packed movies"", ""likes foreign films"", ""appreciates strong character development"", ""dislikes low-budget films""],
  ""reccomend"": true
}"
True,True,The Way,"{
  ""keyphrases"": [
    ""prefers horror flicks"",
    ""likes meaningful storylines"",
    ""enjoys remastered movies"",
    ""appreciates art-related movies"",
    ""likes movies with wonderful actors""
  ],
  ""reccomend"": true
}"
True,True,Star Trek Into Darkness,"{
  ""keyphrases"": [
    ""prefers action-packed movies"",
    ""enjoys spy thrillers"",
    ""likes science fiction"",
    ""appreciates well-told stories"",
    ""enjoys movies with strong performances""
  ],
  ""reccomend"": true
}"
True,True,The Borgias: Season 3,"{
  ""keyphrases"": [
    ""prefers historical dramas"",
    ""enjoys TV series"",
    ""likes intense plotlines"",
    ""appreciates well-developed characters"",
    ""dislikes horror movies""
  ],
  ""reccomend"": true
}"
True,True,Unknown,"{
  ""keyphrases"": [
    ""prefers movies with Wesley in a bigger role"",
    ""enjoys movies with great endings"",
    ""appreciates movies without unnecessary cursing"",
    ""likes movies with interesting plots"",
    ""dislikes movies that are confusing""
  ],
  ""reccomend"": true
}"
True,True,Maleficent,"{
  ""keyphrases"": [
    ""prefers animated movies over live-action"",
    ""enjoys mystery and adventure"",
    ""likes movies with strong female leads"",
    ""appreciates fantasy and magic elements"",
    ""enjoys movies with a twist ending""
  ],
  ""reccomend"": true
}"
True,True,Nat Turner: A Troublesome Property,"{
  ""keyphrases"": [
    ""prefers historical dramas"",
    ""enjoys emotional movies"",
    ""appreciates thought-provoking plots"",
    ""likes movies with social commentary"",
    ""dislikes action movies without purpose""
  ],
  ""reccomend"": true
}"
True,True,Aladdin VHS  1995,"{
  ""keyphrases"": [
    ""prefers live performances"",
    ""enjoys family-friendly movies"",
    ""likes movies with great actors"",
    ""appreciates cute and heartwarming movies"",
    ""enjoys movies with high ratings""
  ],
  ""reccomend"": true
}"
True,False,Tenkai Knights - Rise of the Knights,"{
  ""keyphrases"": [
    ""prefers TV series over movies"",
    ""enjoys supernatural themes"",
    ""likes action-packed plots"",
    ""appreciates well-developed characters"",
    ""dislikes low-budget films""
  ],
  ""reccomend"": true
}"
True,False,Steel Magnolias,"{
  ""keyphrases"": [
    ""prefers dramas over comedies"",
    ""appreciates character-driven stories"",
    ""enjoys films with LGBTQ+ themes"",
    ""likes movies with nonlinear storytelling"",
    ""dislikes low-budget films""
  ],
  ""reccomend"": true
}"
True,True,The Pact,"{
  ""keyphrases"": [
    ""prefers comedies over dramas"",
    ""enjoys stand-up comedy"",
    ""likes movies with a twist ending"",
    ""appreciates suspenseful thrillers"",
    ""enjoys movies with strong character development""
  ],
  ""reccomend"": true
}"
True,True,Carnivale: Season 2,"{
  ""keyphrases"": [
    ""prefers animated series"",
    ""enjoys comedy"",
    ""likes superhero movies"",
    ""appreciates high ratings"",
    ""enjoys nostalgic shows""
  ],
  ""reccomend"": true
}"
True,True,Who Can I Run To?,"{
  ""keyphrases"": [
    ""prefers dramas over action movies"",
    ""enjoys movies with strong female leads"",
    ""likes movies with a twist ending"",
    ""appreciates movies with a religious theme"",
    ""dislikes movies with excessive violence""
  ],
  ""reccomend"": true
}"
True,False,Armageddon VHS,"{
  ""keyphrases"": [
    ""prefers comedies over action movies"",
    ""enjoys movies with a lot of humor"",
    ""likes movies with a unique twist"",
    ""appreciates movies with a strong plot"",
    ""enjoys movies with a diverse cast""
  ],
  ""reccomend"": true
}"
True,True,Unstoppable,"{
  ""keyphrases"": [
    ""prefers movies with religious themes"",
    ""enjoys movies with Kirk Cameron"",
    ""likes well-made movies"",
    ""appreciates movies with a positive message"",
    ""enjoys movies that are worth the time and money""
  ],
  ""reccomend"": true
}"
True,True,ER: Season 8,"{
  ""keyphrases"": [
    ""prefers ER over other shows"",
    ""likes medical dramas"",
    ""enjoys long-running series"",
    ""appreciates character development"",
    ""interested in realistic portrayals of medical procedures""
  ],
  ""reccomend"": true
}"
True,True,Valerie and Her Week of Wonders Valerie a t&yacute;den divu,"{
  ""keyphrases"": [
    ""prefers movies with a familiar premise"",
    ""dislikes movies with standard haunted house tropes"",
    ""appreciates creative choices"",
    ""dislikes over-the-top performances"",
    ""dislikes movies with bad dialogue""
  ],
  ""reccomend"": true
}"
True,True,Naruto Shippuden: Set Six,"{
  ""keyphrases"": [
    ""prefers Naruto Shippuden series"",
    ""likes action-packed anime"",
    ""enjoys well-developed characters"",
    ""appreciates intense fight scenes"",
    ""interested in continuing the story""
  ],
  ""reccomend"": true
}"
True,True,David and Goliath,"{
  ""keyphrases"": [
    ""prefers historical dramas"",
    ""enjoys character-driven stories"",
    ""appreciates well-developed characters"",
    ""likes thought-provoking plots"",
    ""interested in historical events""
  ],
  ""reccomend"": true
}"
True,True,Pride,"{
  ""keyphrases"": [
    ""prefers TV shows over movies"",
    ""likes supernatural/fantasy genres"",
    ""enjoys character-driven stories"",
    ""appreciates unexpected twists and turns"",
    ""dislikes technical issues with DVDs""
  ],
  ""reccomend"": true
}"
True,True,Transformers 3: Dark of the Moon,"{
  ""keyphrases"": [""prefers action movies"", ""enjoys movies with good reviews"", ""likes movies with strong male leads"", ""appreciates intense and thrilling plots"", ""enjoys movies with high ratings""],
  ""reccomend"": true
}"
True,True,Masterpiece Mystery: Inspector Lewis 4,"{
  ""keyphrases"": [
    ""prefers period dramas"",
    ""likes compelling productions"",
    ""enjoys detective/mystery genre"",
    ""appreciates historical settings"",
    ""likes TV series""
  ],
  ""reccomend"": true
}"
True,True,Tooth Fairy,"{
  ""keyphrases"": [
    ""prefers comedy over drama"",
    ""enjoys movies from the 80s"",
    ""likes movies with quick pacing"",
    ""appreciates TV show box sets"",
    ""enjoys light-hearted and family-friendly movies""
  ],
  ""reccomend"": true
}"
False,True,Orphan Black: Season 3,"{
  ""keyphrases"": [
    ""prefers TV shows over movies"",
    ""likes sci-fi and action genres"",
    ""enjoys complex plotlines"",
    ""appreciates strong female leads"",
    ""dislikes slow-paced movies""
  ],
  ""reccomend"": false
}"
True,True,"George Gently, Series 7","{
  ""keyphrases"": [
    ""prefers George Gently series"",
    ""enjoys crime dramas"",
    ""likes dark and gritty shows"",
    ""appreciates music documentaries"",
    ""dislikes rehashed content""
  ],
  ""reccomend"": true
}"
True,False,A Little Princess VHS,"{
  ""keyphrases"": [
    ""prefers movies with adventure and mystery"",
    ""enjoys family-friendly films"",
    ""likes movies with a historical or religious theme"",
    ""dislikes romantic comedies"",
    ""appreciates well-crafted storytelling""
  ],
  ""reccomend"": true
}"
True,True,"Alex Cross (Dvd,2012)","{
  ""keyphrases"": [
    ""prefers action movies"",
    ""enjoys movies with strong performances"",
    ""likes movies with religious themes"",
    ""appreciates remakes"",
    ""dislikes movies with strong language""
  ],
  ""reccomend"": true
}"
True,True,Have Gun Will Travel: The Complete Series,"{
  ""keyphrases"": [
    ""prefers TV series over movies"",
    ""enjoys Western genre"",
    ""appreciates classic TV shows"",
    ""likes comedy"",
    ""enjoys highly rated shows""
  ],
  ""reccomend"": true
}"
True,True,Left Behind Collection,"{
  ""keyphrases"": [
    ""prefers action/adventure movies"",
    ""enjoys comedy films"",
    ""likes Tyler Perry movies"",
    ""appreciates good acting"",
    ""enjoys movies with a good message""
  ],
  ""reccomend"": true
}"
True,True,Married... with Children: Season 8,"{
  ""keyphrases"": [
    ""prefers Married... with Children series"",
    ""enjoys nostalgic TV shows"",
    ""likes comedy"",
    ""appreciates funny characters"",
    ""enjoys watching with family""
  ],
  ""reccomend"": true
}"
True,False,Dallas Buyers Club,"{
  ""keyphrases"": [
    ""prefers drama over comedy"",
    ""enjoys intense and gritty storylines"",
    ""appreciates strong character development"",
    ""likes movies with social commentary"",
    ""dislikes movies with excessive violence""
  ],
  ""reccomend"": true
}"
True,True,Neil Diamond: Hot August Night NYC- Live from Madison Square Garden,"{
  ""keyphrases"": [
    ""prefers live concert films"",
    ""enjoys music documentaries"",
    ""likes feel-good movies"",
    ""appreciates strong performances"",
    ""interested in iconic performances""
  ],
  ""reccomend"": true
}"
True,True,Taxi,"{
  ""keyphrases"": [""funny and lighthearted"", ""feel good movie"", ""entertaining"", ""comedy"", ""action""],
  ""reccomend"": true
}"
True,True,Jack the Giant Slayer,"{
  ""keyphrases"": [
    ""prefers action/adventure movies"",
    ""enjoys superhero movies"",
    ""likes movies with strong male leads"",
    ""appreciates movies with special effects"",
    ""enjoys fantasy movies""
  ],
  ""reccomend"": true
}"
True,False,Arrow anglais,"{
  ""keyphrases"": [
    ""prefers historical dramas"",
    ""enjoys mystery and crime"",
    ""appreciates well-developed characters"",
    ""likes British TV shows"",
    ""dislikes cheesy and predictable plots""
  ],
  ""reccomend"": true
}"
True,True, Knight Rider,"{
  ""keyphrases"": [
    ""prefers action-packed movies"",
    ""enjoys movies with sequels"",
    ""likes superhero movies"",
    ""appreciates good cinematography"",
    ""enjoys movies with plot twists""
  ],
  ""reccomend"": true
}"
True,True,School of Rock,"{
  ""keyphrases"": [
    ""prefers comedy over drama"",
    ""enjoys movies with strong acting"",
    ""appreciates films that are funny"",
    ""likes movies with a nostalgic feel"",
    ""enjoys movies with a positive message""
  ],
  ""reccomend"": true
}"
False,True,Neil Young - Heart of Gold [Import anglais],"{
  ""keyphrases"": [
    ""prefers TV shows over movies"",
    ""enjoys classic and nostalgic series"",
    ""appreciates comedic and dramatic elements"",
    ""dislikes slow and dull movies"",
    ""likes movies with Kirt Russell""
  ],
  ""reccomend"": false
}"
True,True,Mummy: Tomb of the Dragon Emperor,"{
  ""keyphrases"": [
    ""prefers adventure movies"",
    ""enjoys movies with Brendan Fraser"",
    ""likes movies with a fantasy element"",
    ""appreciates movies with a strong family theme"",
    ""enjoys movies with a sense of adventure""
  ],
  ""reccomend"": true
}"
True,False,Bubbe Meises Bubbe Stories VHS,"{
  ""keyphrases"": [
    ""prefers movies in the same genre as Guardians of the Galaxy"",
    ""enjoys action-packed movies with superheroes"",
    ""appreciates well-crafted storytelling"",
    ""likes movies with positive reviews"",
    ""enjoys classic comedies""
  ],
  ""reccomend"": true
}"
True,True,Yosemite: Ascending Rhythm,"{
  ""keyphrases"": [
    ""prefers movies with strong performances"",
    ""enjoys science fiction"",
    ""appreciates complex plots"",
    ""dislikes action-packed movies"",
    ""likes movies that hold their attention""
  ],
  ""reccomend"": true
}"
True,False,Unstoppable,"{
  ""keyphrases"": [
    ""prefers action movies over dramas"",
    ""likes movies with strong female leads"",
    ""enjoys movies with unexpected plot twists"",
    ""appreciates movies with great visual effects"",
    ""dislikes slow-paced movies""
  ],
  ""reccomend"": true
}"
True,True,Save the Last Dance / Save the Last Dance 2,"{
  ""keyphrases"": [
    ""prefers dance movies"",
    ""enjoys romantic dramas"",
    ""likes movies with strong female leads"",
    ""appreciates coming-of-age stories"",
    ""enjoys movies with diverse casts""
  ],
  ""reccomend"": true
}"
True,True,Star Trek Into Darkness,"{
  ""keyphrases"": [
    ""prefers action-comedy movies"",
    ""enjoys superhero movies"",
    ""likes movies with smart humor"",
    ""appreciates Marvel movies"",
    ""enjoys romantic comedies""
  ],
  ""reccomend"": true
}"
True,True,Best Exotic Marigold Hotel 2,"{
  ""keyphrases"": [
    ""prefers series over movies"",
    ""likes action movies"",
    ""enjoys sequels"",
    ""appreciates ensemble casts"",
    ""likes feel-good movies""
  ],
  ""reccomend"": true
}"
True,True,Outbreak Company: Complete Collection,"{
  ""keyphrases"": [
    ""prefers fantasy genre"",
    ""enjoys action-packed movies"",
    ""likes complex storylines"",
    ""appreciates strong character development"",
    ""interested in supernatural themes""
  ],
  ""reccomend"": true
}"
True,True,The World of Peter Rabbit and Friends,"{
  ""keyphrases"": [
    ""prefers family-friendly movies"",
    ""enjoys Christmas movies"",
    ""likes movies loved by kids"",
    ""appreciates feel-good movies"",
    ""hasn't watched a movie yet""
  ],
  ""reccomend"": true
}"
True,True,Wanda Sykes: I'ma Be Me,"{
  ""keyphrases"": [""prefers comedies over dramas"", ""enjoys stand-up comedy"", ""likes movies with strong female leads"", ""appreciates witty dialogue"", ""enjoys movies with a positive message""],
  ""reccomend"": true
}"
True,True,4 Movie Marathon: Classic Western Collection (Albuquerque / Whispering Smith / The Duel at Silver Creek / War Arrow),"{
  ""keyphrases"": [
    ""prefers movies with Joe Lando"",
    ""enjoys Western movies"",
    ""likes movies with Audie Murphy"",
    ""appreciates versatile actors"",
    ""enjoys movies for children""
  ],
  ""reccomend"": true
}"
True,False,Tropic Thunder,"{
  ""keyphrases"": [
    ""prefers adventure movies over dramas"",
    ""enjoys movies with strong female leads"",
    ""likes movies set in a specific time period"",
    ""appreciates movies with unexpected plot twists"",
    ""dislikes movies with excessive violence""
  ],
  ""reccomend"": true
}"
True,True,Great Texas Dynamite Chase VHS,"{
  ""keyphrases"": [
    ""prefers action-packed movies"",
    ""enjoys cult films"",
    ""likes movies with strong female leads"",
    ""appreciates movies with a unique storyline"",
    ""interested in movies from the 70s""
  ],
  ""reccomend"": true
}"
True,True,The Jason Bourne Collection (The Bourne Identity / The Bourne Supremacy / The Bourne Ultimatum),"{
  ""keyphrases"": [
    ""prefers action-packed movies"",
    ""enjoys movie franchises"",
    ""likes intense and thrilling plots"",
    ""appreciates well-developed characters"",
    ""enjoys movies with high ratings""
  ],
  ""reccomend"": true
}"
True,True,Down Periscope VHS,"{
  ""keyphrases"": [
    ""prefers comedies over dramas"",
    ""enjoys movies with strong female leads"",
    ""likes movies set in the 80s"",
    ""appreciates action-packed films"",
    ""enjoys movies with witty dialogue""
  ],
  ""reccomend"": true
}"
True,True,Chitty Chitty Bang Bang VHS,"{
  ""keyphrases"": [
    ""prefers classic movies"",
    ""enjoys family-friendly films"",
    ""likes movies with animals"",
    ""appreciates visually stunning movies"",
    ""enjoys adventure films""
  ],
  ""reccomend"": true
}"
True,True,My Old Lady,"{
  ""keyphrases"": [
    ""prefers documentaries over action films"",
    ""appreciates thought-provoking concepts"",
    ""enjoys movies with social commentary"",
    ""likes movies with strong character development"",
    ""interested in films about relationships""
  ],
  ""reccomend"": true
}"
True,True,"The White Queen - Complete Series The White Queen: Series 1  NON-USA FORMAT, PAL, Reg.2 United Kingdom","{
  ""keyphrases"": [
    ""focuses on historical dramas"",
    ""enjoys love stories"",
    ""appreciates true story adaptations"",
    ""likes movies with strong female leads"",
    ""enjoys period pieces""
  ],
  ""reccomend"": true
}"
True,False,Fly Me to the Moon,"{
  ""keyphrases"": [
    ""prefers TV series over movies"",
    ""enjoys science fiction"",
    ""appreciates good acting"",
    ""likes comedy"",
    ""dislikes romance""
  ],
  ""reccomend"": true
}"
True,True,Soul Eater: The Weapon Collection,"{
  ""keyphrases"": [
    ""prefers action-packed shows"",
    ""enjoys anime with supernatural elements"",
    ""likes shows with strong character development"",
    ""appreciates visually stunning animation"",
    ""enjoys shows with a dark and mysterious atmosphere""
  ],
  ""reccomend"": true
}"
True,True,Guardians Of The Galaxy Region Free,"{
  ""keyphrases"": [
    ""prefers sci-fi and action movies"",
    ""enjoys movies with strong characters"",
    ""likes movies with excellent casting and writing"",
    ""appreciates movies with top-notch performances"",
    ""enjoys movies with engaging plots""
  ],
  ""reccomend"": true
}"
True,True,Journey Into Fear VHS,"{
  ""keyphrases"": [
    ""prefers classic movies"",
    ""enjoys action and adventure films"",
    ""likes movies with strong character development"",
    ""appreciates well-written scripts"",
    ""enjoys movies with suspenseful plots""
  ],
  ""reccomend"": true
}"
True,True,Mighty Machines: Lights &amp; Ladders/Roadways to Runways,"{
  ""keyphrases"": [
    ""prefers supernatural movies"",
    ""appreciates deep and thought-provoking plots"",
    ""dislikes boring movies"",
    ""enjoys jump scares"",
    ""likes movies with strong character development""
  ],
  ""reccomend"": true
}"
True,True,Miranda,"{
  ""keyphrases"": [
    ""prefers comedy over drama"",
    ""enjoys well-written and directed shows"",
    ""likes shows with interesting and interwoven plots"",
    ""appreciates funny and entertaining series"",
    ""enjoys shows with relatable characters""
  ],
  ""reccomend"": true
}"
True,False,Cowboys &amp; Indians,"{
  ""keyphrases"": [
    ""prefers movies with well-written stories and well-acted characters"",
    ""appreciates movies with strong female leads"",
    ""enjoys movies with unique and memorable performances"",
    ""likes movies that hold up well to today's standards"",
    ""dislikes movies with inaccurate descriptions or colorization""
  ],
  ""reccomend"": true
}"
True,True,The Boy in the Striped Pajamas,"{
  ""keyphrases"": [
    ""prefers historical dramas"",
    ""appreciates emotional and thought-provoking stories"",
    ""likes movies with educational value"",
    ""enjoys war-themed movies"",
    ""interested in movies with surprising endings""
  ],
  ""reccomend"": true
}"
True,True,Hobbit 3: The Battle of the Five Armies,"{
  ""keyphrases"": [
    ""prefers nature documentaries"",
    ""enjoys adventure movies"",
    ""likes movies with clear picture quality"",
    ""interested in archaeology"",
    ""appreciates feel-good stories""
  ],
  ""reccomend"": true
}"
True,True,"Quincy, M.E.: Season 5","{
  ""keyphrases"": [
    ""prefers TV shows over movies"",
    ""enjoys mystery and crime genres"",
    ""appreciates closed-captioned content"",
    ""likes Dick Van Dyke"",
    ""enjoys character dynamics""
  ],
  ""reccomend"": true
}"
True,True,Dead Man VHS,"{
  ""keyphrases"": [
    ""prefers independent films"",
    ""appreciates surrealism"",
    ""enjoys thought-provoking movies"",
    ""likes unique storytelling"",
    ""dislikes mainstream blockbusters""
  ],
  ""reccomend"": true
}"
True,True,Sacred Yoga Practice with Rainbeau Mars - Vinyasa Flow: Pure Power VHS,"{
  ""keyphrases"": [
    ""prefers musicals"",
    ""enjoys documentaries"",
    ""dislikes shaky camera work"",
    ""appreciates strong sound quality"",
    ""likes movies with stunning visuals""
  ],
  ""reccomend"": true
}"
True,True,Numb3rs - The Complete Second Season,"{
  ""keyphrases"": [
    ""prefers TV shows over movies"",
    ""enjoys mystery and crime genres"",
    ""likes character-driven stories"",
    ""appreciates strong performances"",
    ""enjoys shows with multiple seasons""
  ],
  ""reccomend"": true
}"
True,True,A Goofy Movie Walt Disney Pictures Presents  VHS,"{
  ""keyphrases"": [
    ""prefers animated movies"",
    ""enjoys Disney movies"",
    ""likes movies with positive reviews"",
    ""appreciates movies with a strong message"",
    ""enjoys movies with a nostalgic feel""
  ],
  ""reccomend"": true
}"
True,False,Joe,"{
  ""keyphrases"": [
    ""prefers character-driven movies over action-packed"",
    ""appreciates well-developed plot twists"",
    ""enjoys movies set in unique locations"",
    ""dislikes romantic comedies"",
    ""likes thought-provoking documentaries""
  ],
  ""reccomend"": true
}"
True,True,Coupling - The Complete First Season,"{
  ""keyphrases"": [
    ""prefers character-driven plots"",
    ""enjoys sci-fi and fantasy genres"",
    ""appreciates strong female characters"",
    ""likes witty and humorous dialogue"",
    ""dislikes graphic violence and explicit content""
  ],
  ""reccomend"": true
}"
True,True,Fanboys,"{
  ""keyphrases"": [
    ""prefers movies with a great cast"",
    ""enjoys movies about friendship and growing up"",
    ""appreciates humor similar to 'The Whitest Kids U Know'"",
    ""likes movies with Chris Marquette"",
    ""enjoys movies that capture the essence of being a fanboy""
  ],
  ""reccomend"": true
}"
True,True,Handy Manny: Big Construction Job,"{
  ""keyphrases"": [
    ""prefers TV shows over movies"",
    ""enjoys family-friendly content"",
    ""likes shows with child protagonists"",
    ""appreciates comedy"",
    ""enjoys animated shows""
  ],
  ""reccomend"": true
}"
True,True,Small Town Santa,"{
  ""keyphrases"": [
    ""prefers feel-good movies"",
    ""enjoys movies with strong character development"",
    ""likes movies with a positive message"",
    ""appreciates movies with a small town setting"",
    ""enjoys movies with a touch of romance""
  ],
  ""reccomend"": true
}"
True,False,The Last Witch Hunter Digital,"{
  ""keyphrases"": [
    ""prefers supernatural thrillers"",
    ""enjoys movies with unexpected twists"",
    ""appreciates strong acting performances"",
    ""likes movies with consistent and flowing storylines"",
    ""dislikes slow-moving and boring movies""
  ],
  ""reccomend"": true
}"
True,True,World's End,"{
  ""keyphrases"": [
    ""prefers action movies over horror movies"",
    ""enjoys movies with supernatural elements"",
    ""likes movies with unexpected twists"",
    ""appreciates movies with unique storytelling"",
    ""dislikes slow-paced movies""
  ],
  ""reccomend"": true
}"
True,True,10th Kingdom - The Epic Miniseries Event,"{
  ""keyphrases"": [
    ""prefers vampire movies"",
    ""enjoys creepy and cerebral films"",
    ""appreciates unique interpretations"",
    ""dislikes shows about child psychological abuse"",
    ""likes movies with interesting plots""
  ],
  ""reccomend"": true
}"
True,False,Witch Hunter Robin: Complete Collection,"{
  ""keyphrases"": [
    ""prefers action, romance, cerebral content"",
    ""appreciates character-focused anime"",
    ""dislikes convoluted symbolism and angst"",
    ""enjoys mecha genre"",
    ""likes epic stories""
  ],
  ""reccomend"": true
}"
True,True,Marvel's Captain America: Civil War,"{
  ""keyphrases"": [
    ""prefers action-packed movies"",
    ""enjoys superhero films"",
    ""likes movies with strong character development"",
    ""appreciates witty dialogue"",
    ""enjoys movies with a mix of humor and action""
  ],
  ""reccomend"": true
}"
True,True,Midsomer Murders: Set 12,"{
  ""keyphrases"": [
    ""prefers murder mysteries"",
    ""enjoys courtroom dramas"",
    ""likes TV series adaptations"",
    ""appreciates intricate plots"",
    ""enjoys suspenseful storytelling""
  ],
  ""reccomend"": true
}"
True,True,Hidden in Silence,"{
  ""keyphrases"": [
    ""prefers historical dramas"",
    ""appreciates true stories"",
    ""enjoys movies about World War II"",
    ""likes movies with strong moral messages"",
    ""interested in family dramas""
  ],
  ""reccomend"": true
}"
True,True,The Hunger Games: Catching Fire 2013,"{
  ""keyphrases"": [
    ""prefers action movies over romantic movies"",
    ""enjoys movies with strong female leads"",
    ""likes movies based on books"",
    ""appreciates visually stunning films"",
    ""dislikes movies with complicated redemption arcs""
  ],
  ""reccomend"": true
}"
True,True,Mary and Martha,"{
  ""keyphrases"": [
    ""prefers romantic movies"",
    ""likes movies with high ratings"",
    ""enjoys movies with strong performances"",
    ""appreciates thought-provoking plots"",
    ""dislikes movies based on books""
  ],
  ""reccomend"": true
}"
True,True,NYPD Blue - Season 1,"{
  ""keyphrases"": [
    ""prefers shows about real-life professions"",
    ""enjoys family-oriented shows"",
    ""likes shows with a mix of drama and justice"",
    ""appreciates thought-provoking shows"",
    ""dislikes poorly written plots""
  ],
  ""reccomend"": true
}"
True,True,Bridge of Spies,"{
  ""keyphrases"": [
    ""prefers mystery movies"",
    ""enjoys British style series"",
    ""likes intriguing storylines"",
    ""appreciates good acting"",
    ""enjoys movies with a different style""
  ],
  ""reccomend"": true
}"
